"","idno","stfdem","cntry","SatEcon","incpart","Female","AgeResp","Unemp","Religiosity","SocTrust","LRSP","IncDec","YearsEdu","Crtsame","fairelcc","cttresa","fairelc","gvexpdc","Poverty","Inequality"
"15956",2869,3,"IT",0,0,1,40,1,6,3,5,1,8,0,3,10,10,10,7.07106781186548,7.07106781186548
"15957",580,4,"IT",0,0,2,54,0,8,2.33333333333333,2,10,11,7,5,10,10,10,5.65685424949238,7.07106781186548
"15958",2182,2,"IT",7,0,1,73,0,9,4.66666666666667,9,1,8,2,7,10,7,5,3.53553390593274,1.4142135623731
"15959",2394,4,"IT",5,0,2,31,0,8,5,5,2,11,0,6,10,10,10,7.07106781186548,6.36396103067893
"15960",3569,4,"IT",7,0,2,27,0,7,5,0,7,16,7,7,10,10,8,2.12132034355964,3.53553390593274
"15961",2707,3,"IT",0,0,1,30,0,5,4.33333333333333,7,2,9,3,3,9,7,10,5.65685424949238,4.94974746830583
"15962",894,5,"IT",2,0,1,77,0,5,5.66666666666667,5,4,13,6,10,10,10,10,2.82842712474619,2.82842712474619
"15963",492,8,"IT",0,1,2,63,0,5,4,4,1,5,4,9,10,10,10,4.94974746830583,3.53553390593274
"15964",1630,2,"IT",2,0,1,54,0,4,1.66666666666667,5,3,13,3,5,10,10,10,7.07106781186548,7.07106781186548
"15965",2718,5,"IT",2,1,2,20,0,2,4,1,6,15,5,8,10,10,10,4.94974746830583,5.65685424949238
"15966",1193,3,"IT",3,0,1,24,0,6,5,2,3,13,1,6,10,6,10,6.36396103067893,7.07106781186548
"15967",1486,0,"IT",2,0,2,35,1,8,4.33333333333333,5,3,20,4,5,10,7,8,3.53553390593274,3.53553390593274
"15968",2119,3,"IT",2,1,2,61,0,5,5.66666666666667,4,2,8,2,4,10,10,10,5.65685424949238,4.24264068711928
"15969",2939,4,"IT",3,0,2,19,0,8,3.33333333333333,3,2,10,2,4,10,6,10,6.36396103067893,4.94974746830583
"15970",1786,3,"IT",2,0,2,33,0,3,4.66666666666667,5,8,18,3,10,9,9,7,4.24264068711928,3.53553390593274
"15971",803,3,"IT",2,0,2,55,0,8,4.33333333333333,10,4,8,1,4,10,5,10,7.07106781186548,7.07106781186548
"15972",183,2,"IT",2,0,2,68,0,4,2.66666666666667,5,3,13,4,3,10,8,8,4.24264068711928,4.24264068711928
"15973",2160,3,"IT",5,0,1,56,0,5,2.66666666666667,4,6,10,5,4,8,10,8,2.12132034355964,4.24264068711928
"15974",192,2,"IT",2,0,1,80,0,9,1,7,1,5,5,8,10,10,8,2.82842712474619,1.4142135623731
"15975",910,5,"IT",2,0,2,37,0,6,3.33333333333333,5,2,8,1,3,10,7,9,4.94974746830583,4.94974746830583
"15976",4225,5,"IT",3,0,1,53,0,7,4.33333333333333,5,6,13,6,10,10,10,10,4.94974746830583,4.24264068711928
"15977",1338,0,"IT",2,1,1,43,0,7,5.66666666666667,4,4,16,7,6,10,10,10,5.65685424949238,5.65685424949238
"15978",691,5,"IT",4,0,2,24,0,4,4,5,2,13,5,8,10,10,10,4.94974746830583,4.24264068711928
"15979",2417,0,"IT",0,0,2,34,1,5,6.66666666666667,5,1,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"15980",2164,4,"IT",3,0,1,56,0,3,4.33333333333333,6,5,11,4,7,10,10,10,5.65685424949238,4.94974746830583
"15981",3568,2,"IT",1,0,2,76,0,2,6,10,1,12,0,6,10,5,10,7.07106781186548,7.07106781186548
"15982",2943,8,"IT",6,0,1,21,0,9,6.66666666666667,2,7,15,6,8,10,10,10,2.12132034355964,1.4142135623731
"15983",1854,6,"IT",5,0,1,86,0,7,4.66666666666667,5,2,5,3,8,8,8,10,3.53553390593274,3.53553390593274
"15984",1210,7,"IT",4,0,2,69,0,6,5,6,7,13,4,8,10,9,10,4.94974746830583,4.24264068711928
"15985",4228,0,"IT",0,0,2,45,0,6,2.33333333333333,5,3,8,0,7,10,10,10,7.07106781186548,7.07106781186548
"15986",1927,2,"IT",2,0,2,24,0,3,2,5,9,12,0,3,10,10,10,4.94974746830583,7.07106781186548
"15987",3614,7,"IT",5,0,2,50,0,6,6.66666666666667,8,10,17,0,10,10,10,10,1.4142135623731,1.4142135623731
"15988",2712,5,"IT",4,0,2,73,0,6,6.33333333333333,7,4,8,4,4,7,4,8,2.12132034355964,1.4142135623731
"15989",2713,3,"IT",0,0,1,23,0,5,2.66666666666667,10,3,18,1,1,10,9,10,7.07106781186548,5.65685424949238
"15990",839,5,"IT",1,0,1,37,0,7,5,3,5,13,0,4,10,10,10,4.94974746830583,7.07106781186548
"15991",2157,0,"IT",0,0,2,46,0,6,3.33333333333333,5,2,12,4,10,10,10,10,5.65685424949238,7.07106781186548
"15992",659,5,"IT",4,0,2,49,0,5,9,5,10,8,7,8,10,10,10,2.82842712474619,2.82842712474619
"15993",2140,2,"IT",0,0,1,51,0,8,6.33333333333333,0,3,8,0,5,10,10,10,7.07106781186548,7.07106781186548
"15994",1194,4,"IT",3,1,1,58,0,7,5.33333333333333,3,7,15,6,4,9,8,9,4.24264068711928,1.4142135623731
"15995",2406,5,"IT",0,0,1,48,0,5,1.66666666666667,0,2,8,0,10,10,5,10,7.07106781186548,4.24264068711928
"15996",3188,10,"IT",0,1,2,66,0,10,7.33333333333333,5,6,16,5,8,10,10,10,3.53553390593274,3.53553390593274
"15997",243,3,"IT",3,1,2,42,1,10,5.66666666666667,1,2,8,4,1,6,10,9,5.65685424949238,5.65685424949238
"15998",2960,8,"IT",5,0,1,37,0,7,2.66666666666667,9,4,11,5,9,10,10,10,3.53553390593274,2.12132034355964
"15999",737,5,"IT",1,0,1,49,0,9,5.33333333333333,3,3,9,2,7,10,8,9,5.65685424949238,4.24264068711928
"16000",2014,2,"IT",0,0,1,47,0,10,6,5,1,17,4,6,10,10,10,7.07106781186548,7.07106781186548
"16001",1905,8,"IT",5,0,1,42,1,10,8.66666666666667,10,1,10,10,5,10,5,10,0,0
"16002",1463,5,"IT",2,0,1,50,0,3,6,5,2,8,10,6,9,10,10,1.4142135623731,0.707106781186548
"16003",2415,5,"IT",2,0,2,56,0,1,6,3,7,19,2,9,10,10,7,6.36396103067893,4.94974746830583
"16004",3526,8,"IT",4,0,2,39,0,5,6.33333333333333,5,3,13,0,7,10,10,10,7.07106781186548,7.07106781186548
"16005",2870,2,"IT",2,0,1,22,0,5,0,3,1,8,5,5,9,9,9,2.82842712474619,2.82842712474619
"16006",694,0,"IT",0,0,2,42,1,6,6.33333333333333,10,3,8,7,10,7,6,9,3.53553390593274,2.12132034355964
"16007",1983,6,"IT",4,0,1,54,0,8,5,5,5,13,8,7,9,9,9,2.12132034355964,0.707106781186548
"16008",2214,0,"IT",0,0,2,56,1,10,5.66666666666667,5,1,5,0,8,10,10,10,7.07106781186548,7.07106781186548
"16009",2866,0,"IT",0,0,2,29,1,5,2.66666666666667,5,4,13,2,4,10,9,10,5.65685424949238,4.94974746830583
"16010",479,6,"IT",2,1,1,51,0,5,6.33333333333333,3,6,13,7,8,10,10,10,4.94974746830583,5.65685424949238
"16011",465,4,"IT",0,0,1,74,0,6,5.66666666666667,5,3,5,0,5,10,10,10,7.07106781186548,7.07106781186548
"16012",1422,1,"IT",2,0,2,35,0,6,5.33333333333333,5,8,13,1,3,10,10,9,5.65685424949238,4.94974746830583
"16013",3562,6,"IT",3,0,1,70,0,6,4,7,5,20,4,8,10,9,9,4.24264068711928,2.82842712474619
"16014",635,8,"IT",6,0,2,78,0,10,8.33333333333333,10,5,8,0,10,10,10,10,7.07106781186548,0.707106781186548
"16015",3349,1,"IT",0,0,2,16,0,8,4.66666666666667,5,5,0,4,5,10,8,9,7.07106781186548,6.36396103067893
"16016",283,6,"IT",0,0,1,26,1,8,5,5,2,8,4,1,8,8,10,3.53553390593274,3.53553390593274
"16017",1623,0,"IT",5,1,1,69,0,5,0,5,1,5,0,5,10,5,10,3.53553390593274,7.07106781186548
"16018",3012,5,"IT",4,0,1,42,0,6,5.33333333333333,8,6,13,3,8,10,10,8,2.12132034355964,2.12132034355964
"16019",593,5,"IT",2,0,1,48,0,4,5.33333333333333,4,6,13,6,3,10,10,10,5.65685424949238,5.65685424949238
"16020",3131,6,"IT",5,1,1,73,0,3,5.33333333333333,2,7,14,7,7,10,10,10,4.24264068711928,2.82842712474619
"16021",4229,5,"IT",0,0,1,62,0,5,3,6,4,8,0,10,8,10,8,7.07106781186548,7.07106781186548
"16022",853,3,"IT",2,0,2,62,0,10,6.33333333333333,5,2,13,4,7,10,10,9,4.94974746830583,2.82842712474619
"16023",2108,2,"IT",0,0,2,42,1,1,8,3,2,21,0,10,10,10,10,7.07106781186548,7.07106781186548
"16024",2823,2,"IT",3,0,1,25,1,6,3.66666666666667,3,1,17,3,6,10,6,10,5.65685424949238,5.65685424949238
"16025",1137,5,"IT",0,0,2,40,0,2,2,5,1,8,0,4,10,10,10,7.07106781186548,7.07106781186548
"16026",3511,5,"IT",3,0,2,66,0,2,4.33333333333333,0,6,19,6,10,10,10,10,2.82842712474619,2.82842712474619
"16027",2949,6,"IT",3,0,1,71,0,10,6,10,10,5,2,5,10,9,10,4.94974746830583,3.53553390593274
"16028",1134,3,"IT",4,0,2,18,0,9,3.66666666666667,5,9,11,3,2,10,9,10,6.36396103067893,7.07106781186548
"16029",470,4,"IT",2,0,1,75,0,5,4,5,2,10,0,10,10,10,10,7.07106781186548,7.07106781186548
"16030",433,5,"IT",6,0,1,43,0,5,5.66666666666667,5,4,12,0,0,10,7,10,7.07106781186548,7.07106781186548
"16031",816,7,"IT",4,0,1,26,0,8,3.66666666666667,0,1,13,7,6,10,10,10,3.53553390593274,5.65685424949238
"16032",3583,4,"IT",2,0,1,32,0,2,6,6,10,18,5,7,8,10,8,2.82842712474619,2.82842712474619
"16033",1815,7,"IT",6,1,1,44,0,8,5.33333333333333,1,3,13,7,8,10,10,10,4.24264068711928,3.53553390593274
"16034",91,5,"IT",3,0,1,22,0,8,5,5,8,14,5,2,10,10,9,6.36396103067893,3.53553390593274
"16035",3234,4,"IT",3,0,1,39,0,5,1.33333333333333,10,4,25,0,3,3,9,10,7.07106781186548,7.07106781186548
"16036",2409,5,"IT",2,0,1,41,0,7,8,2,7,18,6,8,10,10,10,6.36396103067893,5.65685424949238
"16037",2116,3,"IT",3,0,1,21,0,6,6.33333333333333,9,5,15,5,5,10,10,10,4.94974746830583,4.94974746830583
"16038",3400,4,"IT",0,1,2,74,0,10,5,0,1,8,10,10,10,10,10,0,0
"16039",1755,5,"IT",0,0,2,59,0,4,4.33333333333333,5,1,13,2,3,9,9,10,7.07106781186548,4.94974746830583
"16040",690,6,"IT",4,0,1,36,0,8,7,5,5,13,10,6,10,10,10,3.53553390593274,3.53553390593274
"16041",686,8,"IT",3,0,1,41,0,6,3.66666666666667,5,1,2,5,5,10,10,10,5.65685424949238,4.94974746830583
"16042",584,7,"IT",4,0,2,36,0,8,5.66666666666667,6,6,13,2,9,10,10,10,5.65685424949238,4.94974746830583
"16043",1941,3,"IT",3,0,1,41,0,4,4.33333333333333,5,6,8,2,3,10,7,10,4.94974746830583,4.94974746830583
"16044",3088,8,"IT",6,0,2,87,0,9,8,9,1,8,6,7,10,10,10,2.82842712474619,1.4142135623731
"16045",2724,7,"IT",2,0,1,48,0,5,6.66666666666667,5,1,8,1,10,10,10,10,6.36396103067893,3.53553390593274
"16046",1417,6,"IT",0,0,2,60,1,8,4.66666666666667,8,1,4,0,4,10,10,10,6.36396103067893,4.24264068711928
"16047",681,7,"IT",6,0,1,77,0,7,3.33333333333333,10,1,3,2,8,8,10,8,2.82842712474619,4.24264068711928
"16048",2958,0,"IT",0,0,2,38,0,10,0,10,1,8,0,0,10,0,10,7.07106781186548,7.07106781186548
"16049",2114,5,"IT",3,1,2,18,0,8,6,5,3,12,5,8,9,8,9,2.82842712474619,2.12132034355964
"16050",810,0,"IT",0,0,2,57,0,7,2,5,5,8,4,9,10,8,9,1.4142135623731,5.65685424949238
"16051",121,7,"IT",7,0,1,64,0,8,9.33333333333333,0,3,16,7,8,10,9,10,0.707106781186548,2.82842712474619
"16052",3110,8,"IT",2,1,2,60,0,6,4.66666666666667,2,8,12,7,10,10,10,10,3.53553390593274,2.82842712474619
"16053",1491,1,"IT",0,0,1,31,1,5,0.666666666666667,5,1,16,0,0,10,10,10,7.07106781186548,5.65685424949238
"16054",464,2,"XK",1,0,1,62,0,6,3.33333333333333,10,3,12,0,0,9,7,10,7.07106781186548,7.07106781186548
"16055",2197,7,"XK",6,1,1,38,1,7,4.33333333333333,7,3,12,6,5,6,7,6,1.4142135623731,0.707106781186548
"16056",2264,6,"XK",6,0,2,51,0,7,6.66666666666667,6,5,8,5,5,5,6,6,0,0.707106781186548
"16057",549,0,"XK",2,0,1,30,1,5,3.66666666666667,0,4,15,0,0,10,10,10,7.07106781186548,7.07106781186548
"16058",2235,2,"XK",7,1,1,27,1,6,5.66666666666667,5,3,12,5,5,4,3,5,0,0
"16059",2236,1,"XK",1,0,1,47,1,5,1.66666666666667,8,5,12,5,5,6,4,4,1.4142135623731,1.4142135623731
"16060",543,0,"XK",0,0,2,45,0,8,2.66666666666667,0,3,8,0,2,10,10,10,7.07106781186548,7.07106781186548
"16061",2042,0,"XK",0,0,2,47,0,10,5,5,6,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"16062",536,9,"XK",2,1,2,27,1,10,3.33333333333333,10,1,12,3,10,10,10,10,6.36396103067893,7.07106781186548
"16063",2238,6,"XK",6,0,2,38,1,4,5.66666666666667,7,8,16,7,6,4,4,8,0,0
"16064",1197,4,"XK",2,0,1,39,0,6,6,9,4,12,4,5,9,10,9,3.53553390593274,3.53553390593274
"16065",315,2,"XK",0,1,2,44,0,8,2,0,8,18,5,5,10,10,10,7.07106781186548,4.94974746830583
"16066",2222,0,"XK",0,0,1,66,0,7,4.33333333333333,5,3,8,2,3,10,10,10,6.36396103067893,6.36396103067893
"16067",2163,2,"XK",4,0,2,37,1,5,1,5,2,12,0,0,8,9,10,7.07106781186548,7.07106781186548
"16068",1922,0,"XK",1,0,1,54,0,8,2.33333333333333,3,1,12,0,1,10,9,10,7.07106781186548,5.65685424949238
"16069",2147,0,"XK",1,0,1,45,0,9,3,5,6,12,0,1,10,10,10,5.65685424949238,5.65685424949238
"16070",668,3,"XK",1,0,2,36,0,10,4.33333333333333,7,2,8,9,8,10,10,9,4.24264068711928,1.4142135623731
"16071",680,4,"XK",5,0,1,18,0,8,6,5,4,10,0,3,10,10,10,7.07106781186548,7.07106781186548
"16072",682,1,"XK",1,1,1,53,0,3,1,10,3,12,0,0,10,0,10,7.07106781186548,7.07106781186548
"16073",1047,5,"XK",6,1,1,70,0,9,3.33333333333333,9,1,4,5,3,9,3,7,1.4142135623731,3.53553390593274
"16074",686,4,"XK",4,0,1,21,1,5,1.33333333333333,5,4,12,0,2,10,10,10,7.07106781186548,0.707106781186548
"16075",691,2,"XK",4,0,1,55,0,5,6.66666666666667,5,8,14,0,0,10,10,10,7.07106781186548,4.94974746830583
"16076",712,3,"XK",0,0,2,59,0,5,2.66666666666667,10,1,8,2,5,10,6,10,5.65685424949238,7.07106781186548
"16077",726,2,"XK",2,0,1,71,0,8,3.33333333333333,10,4,11,0,7,10,4,7,7.07106781186548,3.53553390593274
"16078",730,8,"XK",8,0,1,18,0,10,1,8,6,9,10,10,10,10,10,0,0
"16079",1702,1,"XK",7,0,2,30,1,7,1,5,3,11,0,0,10,10,10,6.36396103067893,7.07106781186548
"16080",738,1,"XK",3,0,1,23,0,3,4.33333333333333,8,4,12,0,2,9,7,7,2.82842712474619,2.82842712474619
"16081",748,6,"XK",6,1,1,55,0,8,5.33333333333333,4,2,11,2,6,10,10,10,3.53553390593274,4.24264068711928
"16082",506,1,"XK",2,1,1,22,1,10,5.33333333333333,1,10,13,1,10,10,10,10,5.65685424949238,6.36396103067893
"16083",2122,0,"XK",0,0,2,49,0,9,0.666666666666667,5,4,12,0,3,10,10,10,7.07106781186548,7.07106781186548
"16084",754,3,"XK",3,1,1,77,0,10,2.33333333333333,4,6,8,4,6,10,7,8,4.24264068711928,3.53553390593274
"16085",1976,0,"XK",0,0,1,23,0,9,3.66666666666667,5,4,13,0,5,10,10,10,7.07106781186548,7.07106781186548
"16086",770,5,"XK",4,0,2,63,0,10,1,10,4,5,0,2,10,10,10,7.07106781186548,0.707106781186548
"16087",356,10,"XK",6,1,2,23,1,10,5,10,1,13,3,3,10,10,8,4.94974746830583,0.707106781186548
"16088",2117,0,"XK",1,0,1,29,0,5,3.33333333333333,5,3,16,0,1,10,7,9,7.07106781186548,7.07106781186548
"16089",785,8,"XK",5,0,1,50,0,5,5.33333333333333,5,8,12,7,8,10,10,10,2.82842712474619,2.12132034355964
"16090",803,6,"XK",5,0,2,45,0,8,3.33333333333333,8,2,5,5,8,10,8,8,4.24264068711928,1.4142135623731
"16091",806,0,"XK",0,0,1,23,1,10,2.33333333333333,10,8,13,0,3,10,10,10,3.53553390593274,4.94974746830583
"16092",2105,0,"XK",0,0,1,26,1,7,3.33333333333333,8,7,8,0,5,10,10,10,7.07106781186548,7.07106781186548
"16093",810,6,"XK",3,1,2,33,0,10,4,8,3,8,5,6,8,7,7,0.707106781186548,1.4142135623731
"16094",2056,0,"XK",0,0,1,66,0,8,2,5,6,12,0,0,10,0,10,7.07106781186548,7.07106781186548
"16095",854,5,"XK",7,0,2,41,0,10,2.66666666666667,5,2,0,3,3,10,6,10,2.82842712474619,2.12132034355964
"16096",838,4,"XK",5,1,2,46,0,10,4.33333333333333,10,5,8,0,10,10,10,10,7.07106781186548,7.07106781186548
"16097",651,5,"XK",2,0,2,31,0,7,5.33333333333333,10,1,2,5,10,8,9,8,7.07106781186548,4.94974746830583
"16098",2035,0,"XK",0,0,1,62,0,8,0.333333333333333,5,5,16,0,0,10,10,1,7.07106781186548,7.07106781186548
"16099",2033,0,"XK",0,0,2,44,0,9,2,4,5,18,0,0,10,10,10,7.07106781186548,7.07106781186548
"16100",2021,0,"XK",2,0,1,26,1,8,3.66666666666667,8,1,14,0,1,10,8,10,7.07106781186548,7.07106781186548
"16101",1997,2,"XK",0,0,1,61,0,9,1.33333333333333,7,4,11,0,0,10,10,10,7.07106781186548,7.07106781186548
"16102",1991,0,"XK",0,0,2,40,0,10,3.66666666666667,5,6,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"16103",861,1,"XK",2,1,1,33,0,6,2,10,3,16,0,1,10,10,10,7.07106781186548,7.07106781186548
"16104",887,5,"XK",0,0,2,46,0,10,4.33333333333333,10,4,8,0,0,10,10,10,7.07106781186548,3.53553390593274
"16105",1202,5,"XK",0,0,2,61,0,8,4,3,3,8,5,1,8,8,5,2.82842712474619,1.4142135623731
"16106",922,3,"XK",10,1,1,17,0,10,2.66666666666667,5,6,9,0,0,10,10,10,7.07106781186548,7.07106781186548
"16107",931,5,"XK",1,0,2,60,0,10,2.33333333333333,5,4,8,4,5,10,10,10,5.65685424949238,1.4142135623731
"16108",933,9,"XK",4,0,1,16,0,10,2.33333333333333,10,3,8,10,10,10,10,10,2.82842712474619,0.707106781186548
"16109",1902,0,"XK",5,0,1,35,0,8,4.66666666666667,7,8,17,0,0,10,10,10,7.07106781186548,7.07106781186548
"16110",1893,0,"XK",0,0,1,60,0,8,4.33333333333333,3,8,12,1,0,10,10,10,7.07106781186548,7.07106781186548
"16111",1892,1,"XK",2,0,2,79,0,3,3.66666666666667,1,3,12,0,3,10,10,10,7.07106781186548,7.07106781186548
"16112",999,5,"XK",0,0,2,21,0,10,3.66666666666667,8,1,9,2,2,10,10,10,7.07106781186548,7.07106781186548
"16113",466,6,"XK",2,0,2,48,0,7,3.33333333333333,6,1,8,1,9,8,9,8,4.94974746830583,4.94974746830583
"16114",1844,0,"XK",6,0,1,23,0,8,5,5,2,16,0,1,10,10,10,7.07106781186548,7.07106781186548
"16115",1841,0,"XK",1,0,2,65,0,8,1.66666666666667,1,2,12,0,0,10,6,10,7.07106781186548,7.07106781186548
"16116",1837,0,"XK",4,0,2,59,0,9,1.66666666666667,10,3,16,0,0,10,10,10,7.07106781186548,7.07106781186548
"16117",1833,0,"XK",0,0,2,24,0,10,0,5,4,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"16118",1831,0,"XK",0,0,1,48,0,7,6,4,3,11,0,0,10,10,10,7.07106781186548,7.07106781186548
"16119",1040,2,"XK",5,0,2,51,0,8,5,8,8,3,7,8,3,9,8,2.12132034355964,1.4142135623731
"16120",1826,0,"XK",0,0,1,22,0,8,2,5,4,13,0,0,10,10,10,7.07106781186548,7.07106781186548
"16121",2069,1,"XK",1,0,2,36,0,7,2,5,8,16,0,1,10,10,10,7.07106781186548,7.07106781186548
"16122",1045,0,"XK",0,1,1,47,1,7,2.66666666666667,0,1,10,0,0,5,3,8,3.53553390593274,4.24264068711928
"16123",1768,0,"XK",0,0,1,44,0,9,0.666666666666667,5,2,11,3,0,8,10,8,7.07106781186548,7.07106781186548
"16124",1752,2,"XK",2,0,2,26,1,7,4,3,3,12,4,1,9,10,10,7.07106781186548,6.36396103067893
"16125",1083,8,"XK",7,0,1,52,1,8,1.66666666666667,9,3,12,0,4,10,10,10,4.94974746830583,5.65685424949238
"16126",1729,2,"XK",3,0,2,47,0,9,1.33333333333333,4,2,12,2,2,8,7,8,3.53553390593274,1.4142135623731
"16127",1725,3,"XK",1,0,1,39,0,9,1.66666666666667,5,3,12,3,4,8,6,9,6.36396103067893,3.53553390593274
"16128",634,5,"XK",5,1,2,18,0,7,2.33333333333333,10,2,11,10,7,10,10,10,6.36396103067893,6.36396103067893
"16129",1723,3,"XK",5,0,1,37,0,10,4.66666666666667,10,5,12,1,3,10,9,10,6.36396103067893,3.53553390593274
"16130",1123,4,"XK",8,0,1,28,1,6,3.66666666666667,5,6,14,9,5,10,7,9,6.36396103067893,5.65685424949238
"16131",1669,6,"XK",4,0,1,38,1,7,5.66666666666667,5,1,12,3,5,10,9,7,6.36396103067893,0
"16132",1180,4,"XK",2,0,1,58,1,8,2.66666666666667,6,3,12,4,3,10,10,9,4.24264068711928,4.24264068711928
"16133",1185,2,"XK",4,0,1,18,0,8,2.66666666666667,10,3,10,5,5,8,9,9,4.24264068711928,4.24264068711928
"16134",1215,8,"XK",6,0,1,43,0,8,3.33333333333333,5,5,14,9,6,10,10,10,2.82842712474619,2.82842712474619
"16135",1243,4,"XK",3,0,1,20,0,5,5.33333333333333,7,4,9,3,3,10,10,10,5.65685424949238,4.24264068711928
"16136",1585,5,"XK",5,1,1,26,0,10,5.66666666666667,5,10,13,3,10,6,6,0,0,0.707106781186548
"16137",1577,8,"XK",6,0,1,32,1,8,8.33333333333333,6,2,8,8,7,8,5,5,0.707106781186548,1.4142135623731
"16138",1574,7,"XK",0,1,1,62,0,6,4.66666666666667,10,4,12,7,10,10,10,9,0,1.4142135623731
"16139",1287,2,"XK",3,0,1,56,0,5,2.66666666666667,9,4,12,3,2,10,8,9,4.24264068711928,4.94974746830583
"16140",1063,5,"XK",7,0,1,48,1,8,7.33333333333333,8,1,12,5,4,3,4,4,0.707106781186548,4.24264068711928
"16141",1236,3,"XK",0,0,1,49,0,5,5,4,2,8,3,2,10,10,10,6.36396103067893,6.36396103067893
"16142",1319,5,"XK",0,1,1,60,0,5,7.33333333333333,9,8,16,3,3,10,10,10,6.36396103067893,3.53553390593274
"16143",1346,4,"XK",6,0,2,32,0,5,2,5,3,15,1,6,10,10,10,6.36396103067893,6.36396103067893
"16144",1672,7,"XK",4,0,2,41,0,7,5,5,3,12,4,6,9,8,7,4.94974746830583,3.53553390593274
"16145",1388,6,"XK",6,0,2,21,0,5,4.66666666666667,6,6,12,4,3,10,10,10,4.24264068711928,4.24264068711928
"16146",1390,6,"XK",6,0,1,76,0,10,3,7,1,3,1,2,10,10,10,4.94974746830583,4.94974746830583
"16147",1497,6,"XK",2,1,1,29,0,4,8,10,4,14,10,8,5,10,10,0,0
"16148",1444,0,"XK",0,1,2,56,0,10,6.66666666666667,8,4,8,0,10,10,10,10,7.07106781186548,5.65685424949238
"16149",1458,1,"XK",0,0,1,48,1,7,5.33333333333333,7,1,8,6,2,10,10,4,4.94974746830583,6.36396103067893
"16150",1186,3,"XK",3,0,1,17,0,8,3.66666666666667,7,4,12,5,1,9,10,9,4.24264068711928,4.24264068711928
"16151",408,6,"XK",1,1,2,50,0,10,4,7,5,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"16152",2232,5,"XK",4,0,1,21,0,8,2.33333333333333,7,4,14,2,2,7,8,6,3.53553390593274,2.82842712474619
"16153",352,2,"XK",0,1,2,45,0,10,4.33333333333333,5,2,12,10,0,10,10,10,6.36396103067893,6.36396103067893
"16154",337,5,"XK",3,0,1,51,1,7,5.66666666666667,10,3,12,8,3,10,10,10,5.65685424949238,0.707106781186548
"16155",325,3,"XK",3,0,1,36,0,8,2,3,2,8,5,10,2,8,6,0.707106781186548,2.82842712474619
"16156",516,1,"XK",0,1,1,61,1,5,5.66666666666667,10,3,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"16157",291,5,"XK",0,1,1,49,1,6,5,0,4,13,0,10,9,10,10,7.07106781186548,7.07106781186548
"16158",290,7,"XK",5,0,2,53,0,2,2,10,1,4,1,10,9,9,9,7.07106781186548,4.24264068711928
"16159",289,7,"XK",7,1,1,55,0,6,5,10,2,4,2,10,10,10,8,3.53553390593274,3.53553390593274
"16160",274,3,"XK",3,1,1,59,0,8,2.33333333333333,6,4,12,3,1,8,9,8,4.94974746830583,5.65685424949238
"16161",1378,9,"XK",8,0,2,35,1,6,8.33333333333333,10,5,12,4,7,10,10,10,0.707106781186548,0
"16162",1361,5,"XK",4,0,1,27,0,8,2,5,2,13,2,1,10,10,10,5.65685424949238,5.65685424949238
"16163",251,5,"XK",5,1,1,17,0,2,0,10,2,9,6,7,9,7,6,3.53553390593274,2.82842712474619
"16164",179,0,"XK",2,0,1,64,0,10,6.33333333333333,4,5,12,0,4,2,2,2,1.4142135623731,0
"16165",94,4,"XK",3,0,1,53,0,2,3,7,4,12,1,1,8,9,7,4.94974746830583,4.24264068711928
"16166",78,2,"XK",3,1,1,56,0,5,0,10,8,23,0,4,10,10,4,7.07106781186548,7.07106781186548
"16167",1779,1,"XK",1,0,1,28,1,8,3,5,3,16,1,0,10,9,10,7.07106781186548,6.36396103067893
"16168",56,10,"XK",10,0,2,61,0,10,4.66666666666667,10,5,8,0,0,10,10,10,2.82842712474619,7.07106781186548
"16169",50,0,"XK",0,0,1,36,0,5,6.66666666666667,10,6,8,0,0,10,10,10,0,7.07106781186548
"16170",9,5,"XK",2,0,1,29,0,4,4.66666666666667,5,3,12,4,3,10,5,7,4.94974746830583,2.82842712474619
"16171",1189,3,"XK",5,0,2,70,0,9,3.66666666666667,6,4,4,5,2,8,9,10,4.94974746830583,4.24264068711928
"16172",1333,2,"XK",2,0,2,37,0,9,2.33333333333333,4,8,15,2,2,10,9,8,5.65685424949238,4.94974746830583
"16173",1042,3,"XK",3,0,1,29,1,7,7,1,1,12,9,6,9,3,6,0.707106781186548,0
"16174",914,0,"XK",0,0,1,58,0,6,0,10,1,8,0,3,10,10,10,7.07106781186548,7.07106781186548
"16175",1080,7,"XK",1,0,1,19,0,8,3.33333333333333,10,2,11,1,1,9,10,10,5.65685424949238,5.65685424949238
"16176",1687,0,"XK",0,0,1,60,1,10,7,10,4,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"16177",1498,6,"XK",1,1,2,37,1,8,5,10,1,12,6,9,10,10,10,2.12132034355964,1.4142135623731
"16178",220,3,"XK",0,1,1,17,0,5,1,10,5,9,0,0,10,10,10,7.07106781186548,7.07106781186548
"16179",475,3,"XK",0,0,1,60,1,6,2,5,2,11,0,0,9,9,8,4.24264068711928,4.24264068711928
